Date,Open,High,Low,Close,Volume,Adj Close
2012-04-12,128.119995,129.789993,128.039993,129.720001,7164600,119.310579
2012-04-11,128.169998,128.289993,127.739998,127.849998,5603300,117.590635
2012-04-10,128.869995,129.070007,126.919998,127.010002,12912700,116.818044
2012-04-09,128.960007,129.589996,128.839996,129.119995,5360200,118.75872
2012-04-05,130.100006,130.710007,129.929993,130.389999,4179800,119.926813
2012-04-04,130.660004,130.770004,129.949997,130.509995,10402500,120.037179
2012-04-03,132.149994,132.399994,131.050003,131.669998,6098700,121.104098
2012-04-02,131.559998,132.679993,131.229996,132.300003,8683800,121.683547
2012-03-30,131.710007,131.970001,131.179993,131.800003,4218500,121.22367
2012-03-29,130.270004,131.240005,130.039993,131.130005,4487400,120.607436
2012-03-28,131.729996,131.860001,130.410004,130.979996,5293700,120.469465
2012-03-27,132.220001,132.350006,131.649994,131.669998,5777300,121.104098
2012-03-26,131.389999,132.139999,131.339996,132.089996,4991500,121.490393
2012-03-23,130.220001,130.710007,129.710007,130.600006,4373300,120.119967
2012-03-22,130.240005,130.550003,129.860001,130.169998,6987900,119.724466
2012-03-21,131.529999,131.610001,130.809998,130.990005,5031900,120.478671
2012-03-20,131.360001,131.699997,130.919998,131.380005,5403700,120.837375
2012-03-19,131.910004,132.399994,131.779999,132.070007,4424000,121.472008
2012-03-16,132.529999,132.610001,132.020004,132.050003,5047200,121.453609
2012-03-15,132.009995,132.490005,131.669998,132.410004,5716900,121.550187
2012-03-14,131.789993,132.169998,131.619995,131.880005,5124600,121.063657
2012-03-13,130.050003,131.770004,129.850006,131.679993,8699500,120.880049
2012-03-12,129.169998,129.669998,129.100006,129.460007,5197000,118.842139
2012-03-09,129.220001,129.589996,128.940002,129.149994,6248400,118.557552
2012-03-08,128.820007,129.270004,128.550003,128.919998,4417000,118.34642
2012-03-07,127.639999,128.449997,127.459999,128.229996,5736200,117.713009
2012-03-06,127.93,129.460007,127.18,127.449997,14410100,116.996983
2012-03-05,129.419998,129.589996,128.639999,129.419998,5286400,118.805412
2012-03-02,129.539993,129.789993,129.080002,129.550003,3818700,118.924754
2012-03-01,129.600006,130.160004,129.229996,129.570007,6684300,118.943118
2012-02-29,130.020004,130.369995,129.089996,129.289993,7724200,118.686069
